,label,pca1,pca2
3931,1,-0.242603168,5.971475925
3932,1,-0.680142927,6.782724943
3933,1,-2.785918805,0.822796044
3934,1,-1.739022327,7.656725525
3935,1,0.714618346,2.651786897
3936,1,-4.249266818,4.297475518
3937,1,-4.57257868,-2.831797673
3938,1,-1.061319976,-1.426567923
3939,1,-1.729639008,1.2692512
3940,1,-2.066167143,7.424261708
3941,1,-3.235662757,0.892746082
3942,1,-2.462902145,-2.367130063
3943,1,-2.297579109,-2.878627972
3944,1,-3.865753767,1.711016884
3945,1,-3.820175979,-3.197895838
3946,1,-0.533497459,6.239957581
3947,1,0.754824614,2.863624351
3948,1,-2.626702375,-2.225727551
3949,1,-1.179847932,6.155444196
3950,1,-0.954131842,7.211269095
3951,1,-3.902382838,3.666577655
3952,1,0.382928833,3.1437018
3953,1,-1.590353197,1.251572367
3954,1,0.563612715,1.733386546
3955,1,0.89714104,3.496839469
3956,1,-1.049625568,6.776594195
3957,1,-0.123643695,1.984631598
3958,1,-3.469356973,-3.800531523
3959,1,-5.194652449,-1.662878777
3960,1,-0.709525929,6.813568925
3961,1,-5.013871798,-3.619638759
3962,1,-0.886519866,6.796006348
3963,1,-0.410267879,3.942560448
3964,1,-0.971667605,8.121217695
3965,1,-0.371036375,3.082876585
3966,1,-0.180069559,2.756974381
3967,1,-1.21734781,6.99680332
3968,1,-3.972581778,4.238225082
3969,1,-0.293167304,4.849954373
3970,1,0.721731537,3.798157312
3971,1,-3.672238017,2.091613555
3972,1,-3.837063329,-2.862084712
3973,1,-4.926167047,-3.77029768
3974,1,-0.658101654,7.492901635
3975,1,-4.656864705,-0.599658288
3976,1,-3.260674558,0.541925667
3977,1,-0.900580945,3.686274433
3978,1,-5.664650355,1.598509187
3979,1,-4.322703331,-4.730340865
3980,1,-3.41107226,1.194063925
3981,1,-3.678422692,0.656443056
3982,1,-4.263802806,2.47827186
3983,1,-3.937679316,4.554523697
3984,2,6.495531919,-1.704574163
3985,1,0.737682865,2.569328293
3986,1,-3.118583083,0.243189629
3987,1,-1.737043878,6.771361287
3988,1,-1.023783578,5.513243377
3989,1,-4.112290157,-3.019824422
3990,1,-1.129377704,5.445885391
3991,1,0.228759746,1.700876332
3992,1,-3.274500246,0.548185289
3993,1,-4.399610852,-1.847710879
3994,1,-4.410529162,-1.834713236
3995,1,-2.912206143,0.229908223
3996,1,-0.271431395,1.114027865
3997,1,-0.193606263,2.690512586
3998,1,-1.261486882,-0.845963311
3999,1,-5.223891217,5.456025943
4000,1,-2.517543267,-2.849160129
4001,1,-2.949706021,1.071267347
4002,1,-1.348318269,-0.337490707
4003,1,-5.090644835,-3.742006985
4004,1,1.226264306,2.843939048
4005,1,-0.299489373,2.695876016
4006,1,-4.928766539,-3.61920406
4007,1,-3.642855015,2.060769573
4008,1,-5.027697486,-3.613379138
4009,1,-4.818258885,-3.956212048
4010,1,-4.736215288,-3.626225844
4011,1,0.873860865,3.127694314
4012,1,-4.325021739,-3.259190076
4013,1,-3.351330336,0.722276821
4014,1,-3.766204839,4.224943676
4015,1,-5.031339965,5.449004158
4016,1,-0.118047456,6.582688486
4017,1,-4.353129319,4.211792792
4018,1,-4.371233498,-2.50712965
4019,1,-3.82786324,-3.11678712
4020,1,0.601110851,3.215206929
4021,1,-1.127646078,5.427560651
4022,1,-2.965263335,1.095851708
4023,2,7.872328324,-2.313445156
4024,1,0.283500081,2.680764721
4025,1,1.099976968,2.251051228
4026,1,-4.285069039,-1.846132448
4027,1,-3.440019087,0.814981332
4028,1,-2.682571989,-2.504990131
4029,1,-3.012133617,0.172487675
4030,1,-4.020071027,3.58715455
4031,1,-5.653732046,1.585511544
4032,1,-1.112235956,5.740181449
4033,1,-4.733870193,-4.407426648
4034,1,0.318796558,1.792818679
4035,1,-4.370271067,3.917496734
4036,1,-4.309575096,4.834601146
4037,1,-3.089200081,0.212345647
4038,1,-1.840906379,6.685678561
4039,1,-4.41602404,-2.811435479
4040,1,-3.04703608,-0.14381094
4041,1,-3.765151779,-3.020615101
4042,1,-0.270106371,2.665032034
4043,1,-2.616028763,0.174335604
4044,1,-0.221531411,4.040499515
4045,1,-5.667557734,1.591771165
4046,1,-0.131949922,2.338033817
4047,1,-2.883027712,-1.266475046
4048,1,-5.779192168,1.596930756
4049,1,-4.7250251,4.491870241
4050,1,-4.902455212,4.88423424
4051,1,-4.801965273,-0.5954555
4052,1,-4.197064965,3.569591973
4053,1,0.291806308,2.327362503
4054,1,-2.845317986,-1.909835119
4055,1,-0.280250237,7.150040208
4056,1,-0.445439096,7.217264167
4057,1,0.974779577,1.410472329
4058,1,-5.084764635,-0.277222472
4059,1,-0.501487036,-2.383295657
4060,1,-1.873615892,7.417239923
4061,1,-0.800579392,-1.306283561
4062,1,-2.165375714,-3.165371225
4063,1,-4.518937144,4.551310251
4064,1,-4.798592712,4.969916966
4065,1,0.824639991,2.494948522
4066,1,0.107591855,3.387599095
4067,1,-0.120250857,6.536101568
4068,1,-4.423979372,-3.943315139
4069,1,-2.939632568,1.174378622
4070,1,-0.868260429,6.412492375
4071,1,-3.292036009,1.458133888
4072,1,-4.471447895,5.202380783
4073,1,-3.818462864,-3.813871932
4074,1,-2.822679856,-0.986753578
4075,1,-1.214750394,5.839145581
4076,1,0.767537152,2.451449898
4077,1,-3.763184266,-3.006484012
4078,1,-3.886825524,3.641993294
4079,1,-1.283255108,7.864169516
4080,1,0.810814302,2.501208143
4081,1,-2.610509302,0.521478201
4082,1,-0.457244175,7.132477632
4083,1,-1.223949359,7.802308987
4084,1,-1.754579641,7.681309886
4085,1,-3.115042071,1.475696465
4086,1,-1.425456375,7.028409466
4087,1,-4.114021782,-3.001499681
4088,1,0.059016894,2.012131613
4089,1,-2.434151123,-2.232749336
4090,1,-3.723043326,1.139987344
4091,1,-2.154472331,7.31399462
4092,1,-0.608028141,-1.313305345
4093,1,-5.290811741,-3.161402374
4094,1,-2.892713803,0.23358604
4095,1,-4.835164745,-4.218052276
4096,1,-2.032497341,-3.316473647
4097,1,-1.546471076,7.649703741
4098,1,-5.793017856,1.603190377
4099,1,-3.544317763,1.139225181
4100,2,7.283436331,-2.340727129
4101,1,-4.297770018,4.919387681
4102,1,-3.353350946,0.813322977
4103,1,-3.570887412,-3.643612981
4104,2,5.835681456,1.764719822
4105,1,-0.89944168,-1.303764997
4106,2,3.527748225,-2.764935517
4107,1,-5.548023457,-2.667032342
4108,1,-3.603623511,1.201085709
4109,1,-5.012523251,-3.333214169
4110,1,-3.957024465,4.213640721
4111,1,-0.603312836,6.60863341
4112,1,0.751508554,2.563068672
4113,1,-3.553381096,-4.251717607
4114,1,-2.803060554,0.528499986
4115,1,-0.768831677,6.875429453
4116,1,-0.708906962,6.541275424
4117,1,-1.001050607,8.152061677
4118,1,-4.254786279,3.950332921
4119,1,-1.707660876,6.740517305
4120,1,-3.122912124,1.419172108
4121,1,-4.380027429,-2.838819458
4122,1,0.647646053,2.477385946
4123,1,-1.181432366,5.836563777
4124,1,-4.355044204,-2.696938721
4125,1,0.245978273,6.246086681
4126,1,-1.03579988,6.770334574
4127,1,-2.727346437,-1.603926535
4128,1,-2.937900942,1.156053882
4129,1,-3.051694925,-1.896553713
4130,1,-1.10626117,7.881732093
4131,1,-0.796334881,3.568985561
4132,1,-5.046897279,5.473588519
4133,1,0.691980216,1.728705357
4134,1,-5.271083513,-3.125268727
4135,1,1.101708594,2.232726487
4136,1,-1.018269134,3.606851328
4137,1,-0.030065871,3.309080781
4138,1,-4.927880161,-3.154321585
4139,1,-4.709903961,4.877212455
4140,1,0.279066332,3.058019074
4141,1,-4.393266334,-4.285385886
4142,1,-4.890170435,-3.797681658
4143,1,-2.817103091,-0.161457949
4144,1,1.029778028,2.822698654
4145,1,0.729418798,3.717048594
4146,1,0.885335961,3.412052934
4147,1,-1.819210638,6.735943296
4148,1,-3.514934761,1.108381199
4149,1,-2.5811263,0.490634219
4150,1,-4.056273016,-4.88176195
4151,1,-0.357210687,3.076616964
4152,1,-2.721239326,-0.095993981
4153,1,-3.479686766,2.084591771
4154,1,-2.020639166,-3.336864357
4155,1,-1.826120401,-3.329755053
4156,1,-0.392941398,-2.243852171
4157,1,-1.699790823,6.797041661
4158,1,-0.061033307,3.021044344
4159,1,-4.519267595,-2.038540842
4160,1,0.55992277,3.161264377
4161,1,-4.004857178,-3.134349696
4162,1,-3.954821064,4.260227639
4163,1,-4.181654842,3.882212771
4164,1,-4.177719816,3.91047495
4165,1,-0.950046208,-5.609746395
4166,1,-0.310675486,2.33879598
4167,1,-3.099090743,0.246867446
4168,1,0.157212743,2.087876901
4169,1,-3.261293524,0.814219168
4170,1,-4.598033661,-3.538132035
4171,1,-0.295118172,2.314211619
4172,1,-2.908271117,0.258170401
4173,1,-0.985493294,8.127477316
4174,1,0.295741335,2.355624681
4175,1,0.805294841,2.154065546
4176,1,-4.939992735,-3.764038059
4177,1,-4.837824215,5.82960083
4178,1,-1.768405329,7.687569507
4179,1,-3.873527147,-3.778906632
4180,1,0.145343632,3.007762938
4181,1,-1.00271182,3.582266967
4182,1,-0.358706922,6.210933239
4183,1,-4.854255496,-3.928828069
4184,1,0.73595124,2.587653033
4185,1,1.205187531,2.521380812
4186,1,-2.228474822,-2.077499673
4187,1,-4.098464469,-3.026084043
4188,1,-0.118124234,2.331774196
4189,1,-0.505819135,5.75701015
4190,1,-1.811523377,6.654834579
4191,1,1.063096056,2.820116851
4192,1,-0.587261817,3.924997872
4193,1,-2.910474517,0.211583483
4194,1,-4.522548468,-3.430187716
4195,1,-3.654911536,-4.094799065
4196,2,6.924871538,-1.028467031
4197,1,-0.758444354,-1.258818442
4198,1,-1.755184516,0.339431637
4199,1,-1.732546387,1.262513178
4200,2,7.19698245,-1.070534509
4201,1,1.049270368,2.826376472
4202,1,-1.298812422,7.888753877
4203,1,-5.167536563,-1.662157736
4204,1,0.131517944,3.014022559
4205,1,-5.253274219,5.486869925
4206,1,1.241821619,2.819354687
4207,1,-0.659762867,2.923106925
4208,1,-0.810160569,3.575245182
4209,1,0.914676803,2.58689087
4210,1,0.141802621,1.775256103
4211,1,-5.149411718,5.572552651
4212,1,-4.426260756,4.279912942
4213,1,-1.72321819,6.765101666
4214,1,-0.7864096,6.99105997
4215,1,-4.073857315,3.996157676
4216,1,0.145750234,1.438434029
4217,1,-1.386224871,6.168725602
4218,1,-4.619430974,4.559228227
4219,1,-3.010401992,0.154162935
4220,1,-4.372474468,3.870909816
4221,1,-0.860889099,6.874533262
4222,1,-0.045623185,3.333665142
4223,1,-3.136737812,1.425431729
4224,1,-1.740383163,-3.494545063
4225,1,-1.285294867,5.750881051
4226,1,-0.476483311,2.678313439
4227,1,0.488292586,2.348602897
4228,1,-0.772583912,6.984800349
4229,1,0.053427021,6.253108465
4230,1,-0.67532018,2.947691286
4231,1,-3.604621024,3.929885455
4232,1,-3.774599234,2.947271825
4233,1,-1.185367393,5.808301599
4234,1,-4.697662707,4.552072415
4235,1,0.299057395,2.65618036
4236,1,-4.723293474,4.473545501
4237,1,-1.803653324,6.711358935
4238,1,0.193918593,4.38323042
4239,1,-3.448325314,1.16838355
4240,1,-1.242176819,6.783615979
4241,1,0.396754521,3.137442179
4242,1,-4.910325265,4.827709883
4243,1,-3.171985807,0.449221157
4244,1,-0.867174717,7.136889325
4245,1,-1.196115545,4.354565278
4246,1,-3.625319252,1.150820974
4247,1,-2.7114195,-2.487386432
4248,1,-0.28191145,2.580245499
4249,1,-3.187543121,0.473805518
4250,1,-0.969689156,7.235853456
4251,1,-4.455643758,4.310756924
4252,1,-0.06560923,5.989038502
4253,1,-4.176950621,-2.532476175
4254,1,-0.519644824,5.763269771
4255,1,0.454974558,2.3511847
4256,1,-1.536186399,6.410937284
4257,1,-0.677293612,6.086590171
4258,1,-0.531765834,6.221632841
4259,1,0.644209749,2.043607237
4260,1,-0.131494598,4.132441863
4261,1,1.397738783,2.514359027
4262,1,-3.661689626,0.656921457
4263,1,-0.530181399,6.54051326
4264,1,-0.61887015,6.633217771
4265,1,-1.538207008,6.50198344
4266,1,0.924567465,2.55236907
4267,1,0.747573527,2.534806494
4268,1,0.053350243,2.002194175
4269,1,-1.729173825,6.827885644
4270,1,-0.46099641,7.241848528
4271,1,-0.311294452,2.611089481
4272,1,-0.340946208,6.232935797
4273,1,0.372644156,4.382468257
4274,1,-3.00051133,0.119641136
4275,1,-1.417586323,7.084933822
4276,1,-1.345473827,-3.739579755
4277,1,-2.962912743,0.805233467
4278,1,-1.018264117,5.860385975
4279,1,-4.093202464,3.655274699
4280,1,-0.468943241,2.934409881
4281,1,-0.076590621,3.045628705
4282,1,-4.079376776,3.649015078
4283,2,5.904269842,0.564221414
4284,1,-4.46549226,5.139596806
4285,1,-1.416500611,7.809330772
4286,1,-3.380713338,0.753120803
4287,1,0.898872666,3.478514729
4288,1,-1.402674923,7.803071151
4289,1,0.158944369,2.069552161
4290,1,-0.349523426,2.995508246
4291,2,5.460560313,1.325710808
4292,1,-4.374206093,3.889234556
4293,1,-3.943198776,4.2073811
4294,1,-0.236442811,3.322362187
4295,1,-3.611493564,1.144561353
4296,1,-0.899227866,6.124455938
4297,1,-3.31373175,1.407869152
4298,1,1.08615128,2.257310849
4299,1,-0.753710538,7.260771667
4300,1,-0.30894386,2.32047124
4301,1,-0.362022982,5.91037756
4302,1,0.57609905,2.864386515
4303,1,0.629885338,2.455383388
4304,1,-1.550012087,6.417196905
4305,1,-4.336274621,-4.093974061
4306,1,-0.295737138,2.58650512
4307,1,0.840197304,2.470364161
4308,1,0.425701348,3.516524772
4309,1,-4.428611348,4.570531183
4310,1,-3.440455262,1.224907907
4311,1,-0.294075925,7.15629983
4312,1,-5.237716905,5.462285564
4313,1,-0.433569985,6.297378129
4314,1,-4.30232401,5.163419003
4315,1,-3.428214008,0.899767867
4316,1,-1.655606214,6.349838919
4317,1,-0.885023631,3.661690072
4318,1,0.483422662,3.135783824
4319,1,-0.205081359,2.406153966
4320,1,-0.817406638,5.499961971
4321,1,-3.453844775,0.821240953
4322,1,-0.474822098,7.248108149
4323,1,-3.432768001,1.143799189
4324,1,-0.706298068,3.660927909
4325,1,-3.10735481,1.394587747
4326,1,-2.109348994,-0.011191919
4327,1,-4.598354199,4.881786464
4328,1,-0.890272101,6.905377244
4329,2,7.276527541,-0.608972773
4330,1,-1.611102073,6.704337151
4331,1,-1.54976718,-4.23585091
4332,1,-4.711488396,4.558332036
4333,1,-0.461073188,2.990934237
4334,1,-0.195626872,2.781558742
4335,1,0.930234117,2.562306508
4336,1,-4.19879659,3.587916713
4337,1,0.632088739,2.501970307
4338,1,0.298411481,3.39890205
4339,1,-3.097506308,0.565747865
4340,1,0.910741777,2.558628691
4341,1,-4.898093584,-3.74902877
4342,1,-1.059080055,6.401189419
4343,1,-0.832963952,5.524546333
4344,1,-0.589487148,6.602373789
4345,1,-4.823998527,5.823341209
4346,1,-0.555900366,3.008789651
4347,1,0.155628309,1.768996482
4348,1,-0.079434918,5.995298123
4349,1,-4.629114029,-3.688264415
4350,1,-3.263025149,0.832543908
4351,1,-0.100905708,6.876984544
4352,1,0.887686553,3.121434693
4353,1,0.308013159,3.437101667
4354,1,-4.709467786,4.46728588
4355,1,-0.012530108,2.399132182
4356,1,-3.426629574,1.218648286
4357,2,6.03298187,-0.526893255
4358,1,0.81912053,2.147805925
4359,1,-4.368539442,3.899171994
4360,1,0.650962113,2.777941625
4361,1,0.232152584,6.252346302
4362,1,0.664787801,2.771682004
4363,1,-2.079992832,7.430521329
4364,1,-3.273713281,-2.256092253
4365,1,0.728543333,-0.430559608
4366,1,-4.119044454,4.918625517
4367,1,-0.042805847,4.039737352
4368,1,1.427121785,2.483515045
4369,1,-4.089661452,4.887781535
4370,1,0.458410861,2.784963409
4371,1,-0.936826452,5.438863606
4372,1,-4.60935752,4.662339502
4373,1,-3.442039696,0.906027488
4374,1,-6.092220713,1.578379678
4375,1,-0.830591792,-1.132743882
4376,2,6.987289935,-1.256031051
4377,1,-2.838927515,-0.175417086
4378,1,0.733747839,2.541066115
4379,1,-1.053396827,-1.475220811
4380,2,6.485694353,-1.775229608
4381,1,-1.19367362,6.161703817
4382,1,-0.873130353,7.199673302
4383,1,-1.219079436,7.01512806
4384,1,-4.263092506,4.303735139
4385,1,-0.94626179,7.267793452
4386,1,-3.775716955,1.802959231
4387,1,-3.290057559,0.57276965
4388,1,-4.927477465,5.534686884
4389,1,0.332622247,1.786559058
4390,1,-0.254844421,6.296615966
4391,1,-0.043891559,3.315340402
4392,1,-1.528935313,6.739755141
4393,1,0.45606027,3.07558165
4394,1,0.24431706,1.676291971
4395,1,-3.113310446,1.457371724
4396,1,0.751979838,2.476034259
4397,1,0.560541737,2.888970876
4398,1,-0.414077645,6.301055946
4399,1,-1.199193081,5.81456122
4400,1,-1.200924706,5.83288596
4401,1,-2.05060983,7.399677347
4402,1,-0.370600201,2.67295001
4403,1,-3.879579455,1.717276505
4404,1,-0.534204625,3.059054387
4405,1,-1.817479012,6.717618556
4406,1,-1.195652069,7.047068055
4407,1,1.05916103,2.791854672
4408,1,0.404005607,3.466260036
4409,1,-1.057994343,7.125586369
4410,1,-3.8244185,-3.751087955
4411,1,0.788471213,-0.298030927
4412,1,0.836262278,2.442101983
4413,1,0.467215812,2.02604466
4414,1,-4.442437036,4.576790804
4415,1,-4.307843471,4.816276406
4416,1,-1.268153119,6.045177109
4417,1,-4.425607208,-2.251983741
4418,1,-1.52106526,6.796279498
4419,2,6.860034361,-2.52618362
4420,1,-4.087683003,4.002417297
4421,1,-4.738850788,4.498129862
4422,1,-1.022199143,5.832123796
4423,1,0.386469844,4.376208636
4424,1,-1.516985482,-0.967569374
4425,1,-4.35864878,3.864650195
4426,1,-4.76920971,4.939072984
4427,1,-1.283710433,6.06976147
4428,1,-4.792637076,4.907132988
4429,2,6.980644837,-1.259521382
4430,1,-4.294017783,4.810016785
4431,1,-1.530666938,6.758079881
4432,1,-0.277899645,6.859421967
4433,1,-1.044168655,7.119326748
4434,1,-2.924075254,1.149794261
4435,1,-0.69247238,3.654668288
4436,1,-0.445515874,2.966349876
4437,1,0.233150097,3.523546556
4438,1,-3.15861908,-0.587495869
4439,1,-0.593858349,6.984038186
4440,1,0.266141484,1.690251107
4441,1,-3.08368062,0.559488244
4442,1,-4.130849533,4.833838982
4443,1,-1.648355127,6.678656776
4444,1,-4.330905768,-2.703931989
4445,1,0.115461908,3.444123451
4446,1,-0.988881115,5.829541992
4447,1,-0.051761612,3.258816045
4448,1,-1.88744158,7.423499544
4449,1,-3.368908259,0.837907338
4450,1,-4.311595706,4.925647302
4451,1,-1.287970413,-0.057769239
4452,1,0.7392673,2.888208712
4453,1,-0.757026598,6.960215988
4454,1,-2.60061864,0.486956402
4455,1,-3.916208526,3.672837276
4456,1,0.523041858,3.730329999
4457,1,-0.384425889,2.679209631
4458,1,-1.536622574,6.820863859
4459,2,6.067379703,-0.96766913
4460,1,-4.645272964,5.822579045
4461,2,6.781985398,-0.783423336
4462,1,-2.770361492,0.798211683
4463,1,1.050854803,3.145256891
4464,1,-1.858058578,7.392655562
4465,1,1.011671781,2.14078414
4466,1,-0.37262081,2.763996165
4467,1,-1.178116306,6.137119456
4468,1,-1.073551657,7.15017073
4469,1,-3.803982236,2.978115807
4470,1,-0.59183774,6.89299203
4471,1,0.055158647,6.234783725
4472,1,-4.284169281,3.981176903
4473,1,-0.451724714,7.479620229
4474,1,-1.507239572,6.790019877
4475,1,-1.544492626,6.764339502
4476,1,-4.280628269,5.213683739
4477,1,-2.598887015,0.468631662
4478,1,-1.752848015,7.662985146
4479,1,-0.573436129,3.918738251
4480,1,-2.641609198,-1.768716545
4481,1,-1.451249883,6.427603669
4482,1,1.064680491,3.13899727
4483,1,-0.16624387,2.75071476
4484,1,0.589305772,3.130420394
4485,1,-0.69772085,6.89835546
4486,1,0.536867547,3.724070378
4487,1,-2.840659141,-0.157092346
4488,1,-4.696078273,4.870952834
4489,1,-1.490087372,6.083042876
4490,1,-0.53570086,6.193370663
4491,1,-0.99668389,-5.735294413
4492,1,-0.178048949,2.665928225
4493,1,-2.614444329,0.493216023
4494,1,-2.357635485,-1.724670202
4495,1,-1.238424585,6.674245083
4496,1,-3.308038287,-0.612133174
4497,2,6.098534209,-0.058776465
4498,2,7.3170027,-0.748510135
4499,1,-4.696235902,-1.523218231
4500,1,-0.722732651,6.547535045
4501,1,-0.341653374,3.052032602
4502,1,0.471617583,3.050997289
4503,1,-4.600085824,4.900111204
4504,1,-4.943034778,5.559271246
4505,1,-3.895136769,1.741860866
4506,1,0.997846093,2.147043761
4507,1,-0.355479062,3.058292223
4508,1,-0.431838359,6.279053389
4509,1,-5.239448531,5.480610304
4510,1,-4.457622207,5.196121162
4511,1,-3.142257273,1.078289131
4512,1,-1.226619506,6.759031618
4513,1,-1.281978807,6.05143673
4514,1,-1.045254367,6.394929798
4515,1,-1.628243821,6.410041092
4516,1,-0.181801184,2.775299121
4517,1,-3.77744858,1.821283971
4518,1,0.306281534,3.455426407
4519,1,-0.474844326,-5.882663093
4520,1,0.643711026,2.449123767
4521,1,-0.888251492,6.814331088
4522,2,6.872041708,-0.527663303
4523,1,-0.058363161,4.064321713
4524,1,-0.037935924,3.252556424
4525,1,-3.014337018,0.125900757
4526,1,-0.770852287,6.966475609
4527,1,-0.516355711,6.534253639
4528,1,-1.551743713,6.435521645
4529,1,0.106506143,2.663202145
4530,1,1.240089994,2.837679427
4531,1,-2.064435518,7.405936968
4532,1,-4.280234255,4.009439081
4533,1,0.765805526,2.469774638
4534,2,6.072565474,-0.975863917
4535,1,-1.449518258,6.409278929
4536,1,0.060678107,6.581926323
4537,1,0.573748459,3.155004756
4538,1,-3.20688827,0.132922541
4539,1,0.00129558,2.392872561
4540,1,-0.89884932,3.667949693
4541,1,-3.068123306,0.534903883
4542,1,-0.447395673,6.30363775
4543,1,-1.11382039,5.42130103
4544,1,-3.017653078,-0.174654922
4545,1,-1.515109624,6.73349552
4546,1,-1.002706803,5.835801613
4547,1,-0.015846168,2.098576503
4548,1,-4.998461842,-3.892207018
4549,1,1.963261751,2.235437089
4550,1,-3.780030527,4.231203297
4551,1,-4.808441213,5.798756847
4552,1,1.115534282,2.226466866
4553,1,-1.108300929,5.768443627
4554,1,-0.121982482,6.554426308
4555,1,-0.90207718,6.820590709
4556,1,-4.355676184,-2.531714011
4557,1,-3.838322803,-0.317178379
4558,1,0.214934058,1.707135953
4559,1,-4.777079762,4.882548627
4560,1,-4.703948325,4.814428478
4561,1,-2.996576304,0.147903314
4562,1,-0.706676614,6.117434153
4563,1,-4.713220021,4.576656776
4564,1,-0.45768035,7.542404207
4565,1,-1.356841869,6.137881619
4566,1,1.222329279,2.81567687
4567,1,-3.081948994,0.541163504
4568,1,1.251712281,2.784832888
4569,1,0.039601333,6.259368086
4570,1,-4.585817586,-4.278364101
4571,1,-0.950652141,5.445123227
4572,1,0.121417543,3.381339474
4573,1,0.707905849,3.804416933
4574,1,0.912698354,3.472255108
4575,1,-3.305861697,1.464393509
4576,1,-3.729181753,1.065138248
4577,1,-3.085265054,0.240607825
4578,1,0.055081868,1.983869435
4579,1,-1.6400489,6.325254558
4580,1,-1.143203392,5.452145012
4581,1,-2.772093117,0.816536423
4582,1,-3.128867759,1.481956086
4583,1,-0.010367943,4.531721345
4584,1,-3.545902197,0.820344761
4585,1,-0.7139277,5.788616296
4586,1,-2.825101827,-0.181676707
4587,1,-4.270343593,3.974917282
4588,1,0.068907556,1.977609813
4589,1,0.313968795,3.374317689
4590,1,-0.634674287,7.52484163
4591,1,0.585553538,3.23979129
4592,1,-4.584528511,4.875526843
4593,1,-0.883670552,6.099871576
4594,1,-1.643801135,6.434625454
4595,1,-0.940306154,7.205009474
4596,1,-4.294453958,5.21994336
4597,1,-1.400943297,7.784746411
4598,1,-5.13558603,5.56629303
4599,1,-0.116392609,2.313449455
4600,1,-3.557707276,0.735558227
4601,1,-0.418012671,6.272793768
4602,1,-4.058305019,1.718038668
4603,1,-0.033606882,2.076573945
4604,1,-0.521875172,6.187111042
4605,1,-0.183297419,5.909615397
4606,1,-4.52066877,4.569634991
4607,1,-1.474530059,6.058458514
4608,1,-1.977478393,7.331557197
4609,1,-0.580032661,6.977778565
4610,2,6.959293509,-1.308164302
4611,1,0.03358293,-6.733538101
4612,1,-1.539938634,6.52030818
4613,1,-1.991304081,7.337816818
4614,1,-3.536630502,1.058116463
4615,1,-4.191545504,3.916734571
4616,1,-2.935880333,1.065007726
4617,1,-3.365156025,0.728536442
4618,1,-3.128431584,1.07202951
4619,1,-3.95875609,4.231965461
4620,1,-4.783035398,4.945332605
4621,1,-0.360291357,5.89205282
4622,1,0.133538553,2.922976404
4623,1,-0.363349114,3.001767867
4624,1,0.211454356,3.473281821
4625,1,0.321838847,3.430842046
4626,1,-0.474462702,2.587267283
4627,1,0.900893275,3.387468573
4628,1,-4.807870336,-1.51805864
4629,1,-4.95182416,-3.766658999
4630,1,-4.989114396,-3.898925528
4631,1,0.070568769,6.547404523
4632,1,-3.029894332,0.150485118
4633,1,0.417831295,3.460000415
4634,1,-4.158812325,-3.305805511
4635,1,-4.534494458,4.575894612
4636,1,-4.117023845,4.827579361
4637,1,-3.953089438,4.241902899
4638,1,-1.228351131,6.777356358
4639,1,-2.183855332,7.344838603
4640,1,0.16114777,2.116139079
4641,1,-6.123301081,1.428247298
4642,1,-3.016068644,0.144225497
4643,1,-0.947993415,7.286118192
4644,1,1.413296096,2.489774666
4645,1,-2.425209137,0.185638559
4646,1,-4.896499577,4.821450262
4647,1,0.78136284,2.445190277
4648,1,-2.168298019,7.320254241
4649,1,-3.761891266,1.79669961
4650,1,-1.361213071,6.519546016
4651,1,0.219324408,3.529806177
4652,1,-0.781470131,-0.997856413
4653,1,-0.889337204,6.089934138
4654,1,-0.133534357,2.019153397
4655,1,-0.067318925,3.283400407
4656,1,-4.440086444,4.286172563
4657,1,-2.170029644,7.338578982
4658,1,-0.443854661,7.536144586
4659,1,-0.636405913,7.54316637
4660,1,0.944059805,2.556046887
4661,1,-0.720737662,4.829824864
4662,1,-0.354945802,-5.487542343
4663,1,-4.619503213,-0.775410927
4664,1,-4.592215772,4.95663556
4665,1,-3.025959306,0.178747296
4666,1,-3.797172275,3.936907239
4667,1,-0.137469383,1.990891219
4668,1,0.871510273,3.418312555
4669,1,-0.548030313,3.065314008
4670,1,-4.268611967,3.956592542
4671,1,0.630384061,2.049866858
4672,1,0.71559311,3.723308215
4673,1,-1.44044641,-2.862913504
4674,1,0.27798062,2.333622124
4675,1,-0.282270846,7.241086364
4676,1,0.700035796,3.747892576
4677,1,-0.932436102,7.261533831
4678,1,-4.388031782,3.895494177
4679,1,0.300143106,3.38057731
4680,1,0.076235421,6.557341961
4681,1,-3.265045759,0.923590064
4682,1,0.292455845,3.461686028
4683,1,-0.11631583,6.564363746
4684,1,-3.7213117,1.121662604
4685,1,-0.059448873,3.339924763
4686,1,-3.767789273,3.906063257
4687,1,0.072842583,2.005871992
4688,1,-2.922096805,0.264430023
4689,1,-0.988886132,3.576007346
4690,1,0.147322082,2.1223987
4691,1,-3.193062581,0.12666292
4692,1,-0.808499356,8.145039892
4693,1,-4.108759778,3.679859061
4694,1,0.129786319,3.0323473
4695,1,-0.869844864,6.093611955
4696,1,-0.958847147,-0.71066966
4697,1,-0.48828839,2.593526904
4698,1,-0.882086117,6.418751996
4699,1,-0.164865833,1.372104564
4700,1,-0.852703115,6.387908014
4701,1,-3.762269812,4.253205854
4702,1,-0.407709117,4.848375942
4703,1,-0.547323147,6.246217202
4704,1,0.789006703,-0.311271211
4705,1,-1.373018149,6.434759482
4706,1,0.043459581,2.036715974
4707,1,-1.297080796,7.870429137
4708,1,-3.800507924,-3.520859356
