,label,pca1,pca2,pca3
3742,2,-1.215650153,0.01183623,-0.083478659
3743,2,-4.385396282,-4.22886153,1.623084913
3744,2,-3.288918294,-4.417269781,-0.222686542
3745,2,-2.774754982,-2.354790098,2.8705151
3746,1,-4.888629524,4.877974619,2.88922238
3747,2,-4.357389299,-1.915737917,2.930505401
3748,2,-4.234998579,-4.880999787,-0.419614354
3749,2,-3.360829845,-4.258739391,0.099468604
3750,1,-3.783346587,3.930647618,-1.875385344
3751,2,-1.341110276,0.023255442,0.066359002
3752,2,-3.966515472,-3.942934479,0.457734202
3753,1,1.103147078,1.405791139,0.09147194
3754,1,-5.381850994,1.280276159,-2.865915614
3755,2,-0.399983203,2.703793992,5.347917386
3756,2,-0.487642838,-1.791903924,0.061804056
3757,2,-1.503159794,-0.973828995,4.736482238
3758,1,-4.296038392,4.901062941,1.372457831
3759,2,-4.235585362,-3.428173737,2.319855266
3760,2,-4.130152079,-4.73736265,-0.015189945
3761,2,-3.747645462,-3.628719728,-0.254169984
3762,2,-0.562448362,-1.900141061,2.418869847
3763,2,-4.160779838,-3.3199366,-0.037210525
3764,2,-4.176318641,-2.697700884,-0.449615185
3765,2,-4.539351429,-4.400317344,0.20231112
3766,2,-5.124744021,-2.380230086,2.816117655
3767,2,-0.585492649,-2.236830387,1.46790248
3768,2,-4.143977768,-4.731103029,0.208656261
3769,2,-5.205074503,-3.326192384,1.709439582
3770,2,-2.242319021,-2.668891407,0.450462855
3771,2,-2.230442336,-2.091630763,-0.438069956
3772,2,-2.559565601,-1.438730342,1.522089245
3773,2,-1.181723789,-1.545620698,3.02941739
3774,2,-2.83416045,-1.761694761,-0.079533555
3775,2,0.09094883,2.687786506,3.959144007
3776,2,-1.841913603,-3.337626521,0.551819498
3777,2,-1.191306957,-0.98616896,2.392083313
3778,2,-4.604418051,-3.326576881,-0.459078047
3779,2,-5.286622317,-2.503033012,1.620002476
3780,2,-4.687093627,-3.491338376,1.896904533
3781,2,-0.139201009,2.009215959,3.040433613
3782,2,-4.320735818,-4.716209776,0.126386998
3783,2,0.29289202,3.051759453,5.085732412
3784,2,-3.656624651,-3.47882297,0.374100632
3785,2,-1.093706046,-0.680767118,3.88300111
3786,2,-4.172638013,-3.299545889,0.186906484
3787,1,-1.224598896,6.667985462,1.60453779
3788,2,-0.95270872,-0.635820563,1.457145329
3789,2,-2.642241178,-1.603491836,3.878071825
3790,2,-0.638067126,2.973371661,6.064430581
3791,2,-5.185091877,-2.659951554,0.850425721
3792,2,-4.810777715,-1.524796662,-0.453441493
3793,2,-4.142010254,-4.71697194,0.208927064
3794,1,-0.282248994,4.83695673,-2.221655001
3795,2,-1.093074067,-0.845991828,-0.215910409
3796,1,-2.184064606,3.133563647,-2.502568725
3797,2,-1.927650841,-3.17283651,1.09782085
3798,2,-4.01272723,-3.190874053,1.38275086
3799,2,-2.443664204,-2.99355943,0.910626702
3800,2,-4.39922197,-4.222601908,1.846931119
3801,2,-3.144793392,-0.59375549,-0.263236526
3802,2,-0.716403509,-2.071596875,0.998096053
3803,2,-1.310608542,-0.98085078,4.595176098
3804,1,-2.143713249,1.585427395,-0.761933758
3805,2,-4.066078398,-3.771884847,1.22758176
3806,2,-4.670690394,-0.593398667,-1.475285527
3807,2,-5.096547375,-3.784400253,2.750385661
3808,2,0.394733912,3.228488335,5.211918806
3809,2,-2.379126923,-2.0554686,2.240880178
3810,2,-0.04522917,2.129420485,3.165536796
3811,2,-1.178811305,-0.681201817,0.330090943
3812,2,-3.448534596,-4.10808047,0.645199153
3813,2,-4.248230191,-2.539170495,-0.12746004
3814,1,0.300544105,2.967963092,-0.73682082
3815,2,0.458909584,2.379446879,2.72637677
3816,2,-2.36358812,-2.677704315,2.653284838
3817,2,-4.840429808,-3.93508769,-0.69732882
3818,2,-0.811104949,-1.619648628,-0.266696231
3819,2,-2.097157805,-2.8291254,2.190094356
3820,2,-3.686259469,-4.100615185,-0.229302487
3821,2,-0.709577091,-1.754038157,0.678967544
3822,2,0.618263051,2.508229928,3.37920917
3823,2,-4.123658046,-2.336870698,1.769171102
3824,2,-3.787789908,-3.943696642,0.540274268
3825,2,-0.90895476,-2.064575091,1.139402193
3826,1,-2.72359897,3.461159054,-2.191134371
3827,2,-2.596029419,-2.355552262,2.953055166
3828,2,-1.948473218,-2.865287563,-0.488855778
3829,2,-3.640876566,1.175405335,5.982369107
3830,2,-0.499501013,-1.771513214,0.285921065
3831,1,-2.598138847,3.449739842,-2.340972032
3832,2,-0.982833824,-1.920175791,1.461286536
3833,1,-2.581405781,3.450218244,-2.50918467
3834,2,0.803563216,2.172390286,2.063360261
3835,2,-0.492040625,2.7028978,5.448826831
3836,2,-4.163124933,-2.538735796,3.425450128
3837,2,-2.285466536,-2.268911499,1.470220212
3838,2,-1.83994609,-3.323495432,0.552090301
3839,2,-2.51619472,-2.562735539,2.406241406
3840,2,-0.238174436,3.340686927,5.919303208
3841,2,-3.567206784,-4.245457986,0.464620949
3842,2,-1.253871227,-1.419546138,3.323136797
3843,2,0.753092988,2.881949091,4.006233294
3844,2,-4.243455415,-3.484698094,2.318772055
3845,2,-2.864901409,-0.91872654,-0.441896263
3846,2,-4.237298477,-2.812197643,1.6836044
3847,2,-4.750040976,-3.619966223,4.029853315
3848,2,-0.305236646,-2.394511093,0.780865792
3849,2,-4.749408996,-3.785190933,-0.069058204
3850,2,-0.427607973,-2.527694957,0.628181722
3851,2,-3.980086762,-3.306567674,0.045600344
3852,1,-3.533322125,0.652240268,-1.25312598
3853,2,-3.751326091,-3.026874722,-0.890691653
3854,2,-3.633006513,1.231929692,5.983452318
3855,2,-0.704545334,-2.091987586,0.773979045
3856,2,-4.579660648,-3.60586365,1.128140186
3857,2,-0.834781216,-1.791113244,2.881247921
3858,1,-5.256390871,1.268856947,-3.015753276
3859,1,-2.315339486,3.131506815,-2.4639982
3860,2,-0.609759766,-1.294980605,-0.726860078
3861,2,-5.082721687,-3.790659874,2.526539455
3862,2,-4.884267896,-3.755288391,2.386045724
3863,2,-3.92939368,-2.959868578,2.264115829
3864,2,-3.204684869,0.17950946,2.583424236
3865,1,-2.726506348,3.454421032,-2.246767939
3866,2,-4.855968611,-3.312851975,-1.10973348
3867,2,-5.339933402,-3.296289842,4.16454351
3868,1,-5.795925235,1.596452354,-2.704318921
3869,2,-3.14770077,-0.600493513,-0.318870094
3870,2,-2.340549329,-2.831597553,1.343216047
3871,2,-0.478214936,2.696638179,5.224980625
3872,2,-2.875819719,-0.905728897,-0.162416489
3873,2,-0.135265983,2.037478138,3.040975218
3874,2,-1.212742775,0.018574252,-0.027845091
3875,2,-5.292543367,-3.143077633,2.28360587
3876,2,-5.196399069,-0.272062881,-1.387697378
3877,2,-0.828878677,-1.748719977,2.88206033
3878,1,-2.01243837,1.587484228,-0.800504283
3879,2,-3.276068271,-0.595812323,-0.224666001
3880,2,-2.859143674,-1.903575498,4.590246813
3881,2,-1.73845145,0.339910038,0.059743058
3882,2,-1.626817015,0.334750447,0.133751603
3883,2,-3.834001667,-3.191636217,1.465290927
3884,2,-4.020395981,-2.512113981,0.971429411
3885,1,0.971872199,1.403734307,0.130042465
3886,2,-2.694920283,-2.561973376,2.32370134
3887,1,-2.170238918,3.127304026,-2.726414931
3888,2,-5.535910883,-2.057315869,3.033347917
3889,2,-0.661494492,2.941431665,6.315358512
3890,2,0.061056653,4.125420078,8.34499596
3891,2,-1.247661194,-0.852222932,2.462227316
3892,2,0.20972273,3.491606561,6.330461629
3893,2,-2.277596483,-2.212387142,1.471303423
3894,2,0.546716049,2.895230497,4.371385639
3895,2,-2.78750324,0.503915624,2.158120785
3896,2,-0.809391834,-2.235624722,0.369554635
3897,2,-5.534197768,-2.673291963,3.669598783
3898,1,-3.847141551,2.209260498,-2.637140123
3899,2,-0.606315026,-1.92928144,-0.118774147
3900,2,-3.146009507,1.187660027,4.594137334
3901,1,-1.634529439,6.672397155,3.204384011
3902,2,-2.594951989,0.49689384,2.016814646
3903,1,-4.621162599,4.577552967,1.696851836
3904,1,-0.013275321,4.524983323,-2.120834964
3905,1,-1.640485075,6.735181133,3.429313429
3906,1,-0.683895162,6.892095839,2.22839387
3907,1,-1.060811681,6.419514159,0.76562944
3908,1,-1.289229893,5.722618872,-0.181245891
3909,1,-0.707175337,6.522950684,1.248990765
3910,2,-1.175749643,-1.010753322,2.140072171
3911,2,0.396318346,3.547368754,6.414084907
3912,1,-4.479317948,5.145856427,2.462835717
3913,1,-0.782657366,6.881689074,2.240625628
3914,2,-4.86981281,-3.904243708,-0.221471471
3915,2,-0.945021459,-0.716929281,1.204050976
3916,2,-0.293378471,-2.414901803,0.556748783
3917,1,-1.004438429,5.854126353,-0.169283911
3918,2,0.074882342,4.119160457,8.121149754
3919,2,-0.453385927,2.90982552,5.922041231
3920,2,-4.553177117,-4.394057723,0.426157326
3921,2,-3.418942312,1.137539568,5.36520562
3922,2,-1.152340788,-1.576464681,2.553560042
3923,2,-2.881314597,-1.88245114,1.829839824
3924,2,-4.859916651,-3.448182945,1.815176875
3925,2,-4.087688021,1.748882651,8.265659143
3926,1,-4.956860467,5.565530867,5.055400013
3927,1,-1.713616512,6.803301282,3.219323797
3928,2,-2.171036868,-2.6847261,2.511978699
3929,1,-1.318612895,5.753462855,0.294611458
3930,2,0.119712865,2.929236025,4.656746218
3931,1,-0.242603168,5.971475925,-1.257603872
3932,1,-0.680142927,6.782724943,1.974757911
3933,2,-2.785918805,0.822796044,3.360286885
3934,1,-1.739022327,7.656725525,4.880545901
3935,1,0.714618346,2.651786897,-0.898417514
3936,1,-4.249266818,4.297475518,0.464626204
3937,2,-4.57257868,-2.831797673,4.278931256
3938,2,-1.061319976,-1.426567923,3.181830658
3939,1,-1.729639008,1.2692512,-0.923530452
3940,1,-2.066167143,7.424261708,5.430410929
3941,2,-3.235662757,0.892746082,4.274827733
3942,2,-2.462902145,-2.367130063,0.526116175
3943,2,-2.297579109,-2.878627972,2.330317284
3944,2,-3.865753767,1.711016884,7.648495655
3945,2,-3.820175979,-3.197895838,1.241444721
3946,1,-0.533497459,6.239957581,0.185694603
3947,2,0.754824614,2.863624351,3.978068358
3948,2,-2.626702375,-2.225727551,4.290476485
3949,1,-1.179847932,6.155444196,0.922177187
3950,1,-0.954131842,7.211269095,3.332628332
3951,1,-3.902382838,3.666577655,-1.718837597
3952,2,0.382928833,3.1437018,5.210293989
3953,1,-1.590353197,1.251572367,-1.297214319
3954,1,0.563612715,1.733386546,0.402906295
3955,2,0.89714104,3.496839469,4.800923716
3956,1,-1.049625568,6.776594195,1.940713815
3957,2,-0.123643695,1.984631598,2.788422471
3958,2,-3.469356973,-3.800531523,-0.941477475
3959,2,-5.194652449,-1.662878777,-0.609348765
3960,1,-0.709525929,6.813568925,2.450615259
3961,2,-5.013871798,-3.619638759,0.394403081
3962,1,-0.886519866,6.796006348,2.339910257
3963,2,-0.410267879,3.942560448,8.184765471
3964,1,-0.971667605,8.121217695,4.994933646
3965,2,-0.371036375,3.082876585,6.299697161
3966,2,-0.180069559,2.756974381,4.956224921
3967,1,-1.21734781,6.99680332,2.77908056
3968,1,-3.972581778,4.238225082,-0.56007804
3969,1,-0.293167304,4.849954373,-1.942175227
3970,2,0.721731537,3.798157312,5.892384814
3971,2,-3.672238017,2.091613555,7.868520628
3972,2,-3.837063329,-2.862084712,-0.344690301
3973,2,-4.926167047,-3.77029768,-0.151327468
3974,1,-0.658101654,7.492901635,3.286785587
3975,2,-4.656864705,-0.599658288,-1.699131733
3976,2,-3.260674558,0.541925667,3.323589563
3977,2,-0.900580945,3.686274433,8.40007929
3978,1,-5.664650355,1.598509187,-2.742889446
3979,2,-4.322703331,-4.730340865,0.126116195
3980,2,-3.41107226,1.194063925,5.366288831
3981,2,-3.678422692,0.656443056,-0.990709249
3982,1,-4.263802806,2.47827186,-2.59578179
3983,1,-3.937679316,4.554523697,0.166772318
3984,3,6.495531919,-1.704574163,2.518733568
3985,2,0.737682865,2.569328293,3.027913399
3986,2,-3.118583083,0.243189629,2.707444208
3987,1,-1.737043878,6.771361287,3.470251728
3988,1,-1.023783578,5.513243377,-1.148145411
3989,2,-4.112290157,-3.019824422,2.152598418
3990,1,-1.129377704,5.445885391,-1.020695846
3991,2,0.228759746,1.700876332,1.807666375
3992,2,-3.274500246,0.548185289,3.547435769
3993,2,-4.399610852,-1.847710879,-0.670671754
3994,2,-4.410529162,-1.834713236,-0.39119198
3995,2,-2.912206143,0.229908223,2.342291862
3996,2,-0.271431395,1.114027865,0.286440645
3997,2,-0.193606263,2.690512586,4.98276504
3998,2,-1.261486882,-0.845963311,2.686073522
3999,1,-5.223891217,5.456025943,4.820133433
4000,2,-2.517543267,-2.849160129,1.232511045
4001,2,-2.949706021,1.071267347,4.199195236
4002,2,-1.348318269,-0.337490707,1.422364449
4003,2,-5.090644835,-3.742006985,2.751198069
4004,1,1.226264306,2.843939048,2.840764515
4005,2,-0.299489373,2.695876016,5.307520692
4006,2,-4.928766539,-3.61920406,3.947313249
4007,2,-3.642855015,2.060769573,7.39266328
4008,2,-5.027697486,-3.613379138,0.618249287
4009,2,-4.818258885,-3.956212048,2.06307817
4010,2,-4.736215288,-3.626225844,3.806007109
4011,2,0.873860865,3.127694314,3.821520611
4012,2,-4.325021739,-3.259190076,2.893750751
4013,2,-3.351330336,0.722276821,4.372487545
4014,1,-3.766204839,4.224943676,-0.925230385
4015,1,-5.031339965,5.449004158,4.678827294
4016,1,-0.118047456,6.582688486,-0.211443912
4017,1,-4.353129319,4.211792792,0.563910833
4018,2,-4.371233498,-2.50712965,3.818767409
4019,2,-3.82786324,-3.11678712,1.494539074
4020,2,0.601110851,3.215206929,4.846766461
4021,1,-1.127646078,5.427560651,-1.048860782
4022,2,-2.965263335,1.095851708,4.451206378
4023,3,7.872328324,-2.313445156,-0.287706835
4024,2,0.283500081,2.680764721,3.817837868
4025,1,1.099976968,2.251051228,1.822769492
4026,2,-4.285069039,-1.846132448,-0.541029641
4027,2,-3.440019087,0.814981332,4.414509056
4028,2,-2.682571989,-2.504990131,1.149464402
4029,2,-3.012133617,0.172487675,2.442118097
4030,1,-4.020071027,3.58715455,-1.395706762
4031,1,-5.653732046,1.585511544,-3.02236922
4032,1,-1.112235956,5.740181449,-0.070540888
4033,2,-4.733870193,-4.407426648,0.343346456
4034,2,0.318796558,1.792818679,1.932227953
4035,1,-4.370271067,3.917496734,-0.386244125
4036,1,-4.309575096,4.834601146,1.39899795
4037,2,-3.089200081,0.212345647,2.23158686
4038,1,-1.840906379,6.685678561,3.569536357
4039,2,-4.41602404,-2.811435479,1.601064333
4040,2,-3.04703608,-0.14381094,1.715267739
4041,2,-3.765151779,-3.020615101,-0.666845447
4042,2,-0.270106371,2.665032034,4.831663344
4043,2,-2.616028763,0.174335604,1.066118082
4044,2,-0.221531411,4.040499515,8.361740523
4045,1,-5.667557734,1.591771165,-2.798523014
4046,2,-0.131949922,2.338033817,4.214976383
4047,2,-2.883027712,-1.266475046,1.193588958
4048,1,-5.779192168,1.596930756,-2.872531559
4049,1,-4.7250251,4.491870241,1.796136465
4050,1,-4.902455212,4.88423424,3.113068586
4051,2,-4.801965273,-0.5954555,-1.436715002
4052,1,-4.197064965,3.569591973,-1.506411765
4053,2,0.291806308,2.327362503,2.391283956
4054,2,-2.845317986,-1.909835119,4.366400607
4055,1,-0.280250237,7.150040208,1.829630538
4056,1,-0.445439096,7.217264167,1.720550352
4057,1,0.974779577,1.410472329,0.185676033
4058,2,-5.084764635,-0.277222472,-1.313688833
4059,2,-0.501487036,-2.383295657,0.950066065
4060,1,-1.873615892,7.417239923,5.28910479
4061,2,-0.800579392,-1.306283561,-0.613718874
4062,2,-2.165375714,-3.165371225,0.223319211
4063,1,-4.518937144,4.551310251,1.628290206
4064,1,-4.798592712,4.969916966,3.013783957
4065,2,0.824639991,2.494948522,3.014056825
4066,2,0.107591855,3.387599095,6.401581322
4067,1,-0.120250857,6.536101568,-0.240150454
4068,2,-4.423979372,-3.943315139,0.259712886
4069,2,-2.939632568,1.174378622,4.228984989
4070,1,-0.868260429,6.412492375,0.6243233
4071,2,-3.292036009,1.458133888,5.209741084
4072,1,-4.471447895,5.202380783,2.463918929
4073,2,-3.818462864,-3.813871932,1.877695587
4074,2,-2.822679856,-0.986753578,3.159280892
4075,1,-1.214750394,5.839145581,0.195326829
4076,1,0.767537152,2.451449898,-1.289665331
4077,2,-3.763184266,-3.006484012,-0.666574644
4078,1,-3.886825524,3.641993294,-1.970848739
4079,1,-1.283255108,7.864169516,5.292787533
4080,2,0.810814302,2.501208143,3.237903031
4081,2,-2.610509302,0.521478201,2.268825788
4082,1,-0.457244175,7.132477632,1.718925536
4083,1,-1.223949359,7.802308987,5.72662337
4084,1,-1.754579641,7.681309886,5.132557043
4085,2,-3.115042071,1.475696465,5.320446086
4086,1,-1.425456375,7.028409466,3.172397842
4087,2,-4.114021782,-3.001499681,2.180763354
4088,2,0.059016894,2.012131613,2.871504143
4089,2,-2.434151123,-2.232749336,4.149170346
4090,2,-3.723043326,1.139987344,5.858890741
4091,1,-2.154472331,7.31399462,5.277684416
4092,2,-0.608028141,-1.313305345,-0.755025014
4093,2,-5.290811741,-3.161402374,2.255440934
4094,2,-2.892713803,0.23358604,2.090822326
4095,2,-4.835164745,-4.218052276,1.14135895
4096,2,-2.032497341,-3.316473647,0.69339644
4097,1,-1.546471076,7.649703741,4.739239761
4098,1,-5.793017856,1.603190377,-2.648685353
4099,2,-3.544317763,1.139225181,5.941430808
4100,3,7.283436331,-2.340727129,1.201163581
4101,1,-4.297770018,4.919387681,1.400622767
4102,2,-3.353350946,0.813322977,4.597958568
4103,2,-3.570887412,-3.643612981,-0.17190072
4104,3,5.835681456,1.764719822,0.23589385
4105,2,-0.89944168,-1.303764997,4.377945837
4106,3,3.527748225,-2.764935517,0.460651418
4107,2,-5.548023457,-2.667032342,3.893444989
4108,2,-3.603623511,1.201085709,5.50759497
4109,2,-5.012523251,-3.333214169,1.568133443
4110,1,-3.957024465,4.213640721,-0.812089182
4111,1,-0.603312836,6.60863341,1.149706136
4112,2,0.751508554,2.563068672,2.804067193
4113,2,-3.553381096,-4.251717607,0.240774743
4114,2,-2.803060554,0.528499986,2.410131927
4115,1,-0.768831677,6.875429453,2.016779422
4116,1,-0.708906962,6.541275424,1.277155701
4117,1,-1.001050607,8.152061677,5.470790994
4118,1,-4.254786279,3.950332921,-0.738081502
4119,1,-1.707660876,6.740517305,2.99439438
4120,2,-3.122912124,1.419172108,5.319362875
4121,2,-4.380027429,-2.838819458,4.137625116
4122,2,0.647646053,2.477385946,2.903351822
4123,1,-1.181432366,5.836563777,-0.279988914
4124,2,-4.355044204,-2.696938721,-0.532155252
4125,1,0.245978273,6.246086681,-1.444752755
4126,1,-1.03579988,6.770334574,1.716867609
4127,2,-2.727346437,-1.603926535,0.325161657
4128,2,-2.937900942,1.156053882,4.200820052
4129,2,-3.051694925,-1.896553713,4.731552953
4130,1,-1.10626117,7.881732093,5.403492535
4131,2,-0.796334881,3.568985561,8.106046638
4132,1,-5.046897279,5.473588519,4.930838436
4133,1,0.691980216,1.728705357,0.308702202
4134,2,-5.271083513,-3.125268727,2.032407136
4135,1,1.101708594,2.232726487,1.794604556
4136,2,-1.018269134,3.606851328,8.723210125
4137,2,-0.030065871,3.309080781,5.525985927
4138,2,-4.927880161,-3.154321585,-0.787578334
4139,1,-4.709903961,4.877212455,2.971762446
4140,2,0.279066332,3.058019074,5.309578618
4141,2,-4.393266334,-4.285385886,1.622001702
4142,2,-4.890170435,-3.797681658,2.385233315
4143,2,-2.817103091,-0.161457949,-0.43044497
4144,2,1.029778028,2.822698654,2.981529049
4145,2,0.729418798,3.717048594,5.639290461
4146,2,0.885335961,3.412052934,4.7992989
4147,1,-1.819210638,6.735943296,3.346773362
4148,2,-3.514934761,1.108381199,5.46557346
4149,2,-2.5811263,0.490634219,1.79296844
4150,2,-4.056273016,-4.88176195,-0.337074288
4151,2,-0.357210687,3.076616964,6.075850955
4152,2,-2.721239326,-0.095993981,0.998819622
4153,2,-3.479686766,2.084591771,7.727214488
4154,2,-2.020639166,-3.336864357,0.469279431
4155,2,-1.826120401,-3.329755053,0.328244095
4156,2,-0.392941398,-2.243852171,1.326596341
4157,1,-1.699790823,6.797041661,2.995477591
4158,2,-0.061033307,3.021044344,4.799677174
4159,2,-4.519267595,-2.038540842,1.734390222
4160,2,0.55992277,3.161264377,5.320998992
4161,2,-4.004857178,-3.134349696,1.383834071
4162,1,-3.954821064,4.260227639,-0.78338264
4163,1,-4.181654842,3.882212771,-0.52809187
4164,1,-4.177719816,3.91047495,-0.527550265
4165,2,-0.950046208,-5.609746395,0.847554909
4166,2,-0.310675486,2.33879598,4.132436316
4167,2,-3.099090743,0.246867446,2.455974671
4168,2,0.157212743,2.087876901,2.799842845
4169,2,-3.261293524,0.814219168,4.497049122
4170,2,-4.598033661,-3.538132035,0.651639209
4171,2,-0.295118172,2.314211619,3.880425174
4172,2,-2.908271117,0.258170401,2.342833468
4173,1,-0.985493294,8.127477316,5.218779852
4174,2,0.295741335,2.355624681,2.391825561
4175,2,0.805294841,2.154065546,2.035195324
4176,2,-4.939992735,-3.764038059,0.072518738
4177,1,-4.837824215,5.82960083,4.898852266
4178,1,-1.768405329,7.687569507,5.356403249
4179,2,-3.873527147,-3.778906632,1.08627562
4180,2,0.145343632,3.007762938,4.434524829
4181,2,-1.00271182,3.582266967,8.471198983
4182,1,-0.358706922,6.210933239,0.267693064
4183,2,-4.854255496,-3.928828069,-0.473482614
4184,2,0.73595124,2.587653033,3.056078335
4185,1,1.205187531,2.521380812,1.890067951
4186,2,-2.228474822,-2.077499673,-0.437799153
4187,2,-4.098464469,-3.026084043,1.928752212
4188,2,-0.118124234,2.331774196,3.991130177
4189,1,-0.505819135,5.75701015,-1.811151643
4190,1,-1.811523377,6.654834579,3.093679009
4191,1,1.063096056,2.820116851,2.506213307
4192,2,-0.587261817,3.924997872,8.074060468
4193,2,-2.910474517,0.211583483,2.314126926
4194,2,-4.522548468,-3.430187716,0.487379768
4195,2,-3.654911536,-4.094799065,1.010351498
4196,3,6.924871538,-1.028467031,0.255149978
4197,2,-0.758444354,-1.258818442,1.952090056
4198,2,-1.755184516,0.339431637,0.227955696
4199,1,-1.732546387,1.262513178,-0.97916402
4200,3,7.19698245,-1.070534509,-0.528258388
4201,1,1.049270368,2.826376472,2.730059513
4202,1,-1.298812422,7.888753877,5.544798675
4203,2,-5.167536563,-1.662157736,-0.823660388
4204,2,0.131517944,3.014022559,4.658371035
4205,1,-5.253274219,5.486869925,5.295990782
4206,1,1.241821619,2.819354687,2.588753373
4207,2,-0.659762867,2.923106925,6.287193576
4208,2,-0.810160569,3.575245182,8.329892844
4209,2,0.914676803,2.58689087,3.138618402
4210,2,0.141802621,1.775256103,1.82152295
4211,1,-5.149411718,5.572552651,5.196706153
4212,1,-4.426260756,4.279912942,0.353921202
4213,1,-1.72321819,6.765101666,3.246405522
4214,1,-0.7864096,6.99105997,2.494261587
4215,1,-4.073857315,3.996157676,-0.626834893
4216,1,0.145750234,1.438434029,-0.138862806
4217,1,-1.386224871,6.168725602,1.287329532
4218,1,-4.619430974,4.559228227,1.6686869
4219,2,-3.010401992,0.154162935,2.413953161
4220,1,-4.372474468,3.870909816,-0.414950667
4221,1,-0.860889099,6.874533262,2.117688868
4222,2,-0.045623185,3.333665142,5.777997069
4223,2,-3.136737812,1.425431729,5.543209081
4224,2,-1.740383163,-3.494545063,-0.217757257
4225,1,-1.285294867,5.750881051,-0.180704285
4226,2,-0.476483311,2.678313439,5.196815689
4227,2,0.488292586,2.348602897,2.250519422
4228,1,-0.772583912,6.984800349,2.270415381
4229,1,0.053427021,6.253108465,-1.303446616
4230,2,-0.67532018,2.947691286,6.539204718
4231,1,-3.604621024,3.929885455,-1.792845277
4232,1,-3.774599234,2.947271825,-3.12901481
4233,1,-1.185367393,5.808301599,-0.280530519
4234,1,-4.697662707,4.552072415,1.54575014
4235,2,0.299057395,2.65618036,3.565826726
4236,1,-4.723293474,4.473545501,1.767971529
4237,1,-1.803653324,6.711358935,3.09476222
4238,2,0.193918593,4.38323042,7.964602008
4239,2,-3.448325314,1.16838355,5.841062968
4240,1,-1.242176819,6.783615979,2.082019955
4241,2,0.396754521,3.137442179,4.986447783
4242,1,-4.910325265,4.827709883,3.111985375
4243,2,-3.171985807,0.449221157,3.281568053
4244,1,-0.867174717,7.136889325,3.318771757
4245,1,-1.196115545,4.354565278,-2.110065872
4246,2,-3.625319252,1.150820974,5.730357965
4247,2,-2.7114195,-2.487386432,1.391940961
4248,2,-0.28191145,2.580245499,4.830038527
4249,2,-3.187543121,0.473805518,3.533579195
4250,1,-0.969689156,7.235853456,3.584639474
4251,1,-4.455643758,4.310756924,0.82977855
4252,1,-0.06560923,5.989038502,-1.146898869
4253,2,-4.176950621,-2.532476175,3.649296334
4254,1,-0.519644824,5.763269771,-1.587305437
4255,2,0.454974558,2.3511847,2.725835164
4256,1,-1.536186399,6.410937284,1.902391677
4257,1,-0.677293612,6.086590171,-0.71914894
4258,1,-0.531765834,6.221632841,0.157529667
4259,1,0.644209749,2.043607237,1.41052786
4260,2,-0.131494598,4.132441863,8.4863021
4261,1,1.397738783,2.514359027,1.748761812
4262,1,-3.661689626,0.656921457,-1.158921887
4263,1,-0.530181399,6.54051326,1.359695767
4264,1,-0.61887015,6.633217771,1.401717278
4265,1,-1.538207008,6.50198344,2.127862699
4266,2,0.924567465,2.55236907,2.91423059
4267,2,0.747573527,2.534806494,2.803525588
4268,2,0.053350243,2.002194175,2.899127473
4269,1,-1.729173825,6.827885644,3.471334939
4270,1,-0.46099641,7.241848528,1.972561495
4271,2,-0.311294452,2.611089481,5.305895875
4272,1,-0.340946208,6.232935797,0.044388463
4273,2,0.372644156,4.382468257,8.047142074
4274,2,-3.00051133,0.119641136,2.189565349
4275,1,-1.417586323,7.084933822,3.173481053
4276,2,-1.345473827,-3.739579755,-0.694581697
4277,2,-2.962912743,0.805233467,3.249581883
4278,1,-1.018264117,5.860385975,0.054562295
4279,1,-4.093202464,3.655274699,-1.605696393
4280,2,-0.468943241,2.934409881,6.174052373
4281,2,-0.076590621,3.045628705,5.051688316
4282,1,-4.079376776,3.649015078,-1.829542599
4283,3,5.904269842,0.564221414,-2.89090592
4284,1,-4.46549226,5.139596806,2.238989511
4285,1,-1.416500611,7.809330772,5.867929509
4286,2,-3.380713338,0.753120803,4.848344893
4287,2,0.898872666,3.478514729,4.77275878
4288,1,-1.402674923,7.803071151,5.644083303
4289,2,0.158944369,2.069552161,2.771677909
4290,2,-0.349523426,2.995508246,5.822756602
4291,3,5.460560313,1.325710808,-0.078249462
4292,1,-4.374206093,3.889234556,-0.386785731
4293,1,-3.943198776,4.2073811,-1.035935388
4294,2,-0.236442811,3.322362187,5.891138272
4295,2,-3.611493564,1.144561353,5.506511759
4296,1,-0.899227866,6.124455938,-0.101985452
4297,2,-3.31373175,1.407869152,5.432504079
4298,1,1.08615128,2.257310849,2.046615698
4299,1,-0.753710538,7.260771667,3.192405403
4300,2,-0.30894386,2.32047124,4.10427138
4301,1,-0.362022982,5.91037756,-0.906308101
4302,2,0.57609905,2.864386515,3.895528291
4303,2,0.629885338,2.455383388,3.126656422
4304,1,-1.550012087,6.417196905,2.126237883
4305,2,-4.336274621,-4.093974061,-0.286017663
4306,2,-0.295737138,2.58650512,5.053884733
4307,2,0.840197304,2.470364161,2.762045682
4308,2,0.425701348,3.516524772,5.938227559
4309,1,-4.428611348,4.570531183,1.555545697
4310,2,-3.440455262,1.224907907,5.842146179
4311,1,-0.294075925,7.15629983,2.053476744
4312,1,-5.237716905,5.462285564,5.04397964
4313,1,-0.433569985,6.297378129,0.085868368
